kode,cmg,tipe,nomor,keparahan,deskripsi,regional,kelas_rs,kepemilikan,rawat,tarif_kelas3,tarif_kelas2,tarif_kelas1
O-6-10-III,O,6,10,III,OPERASI PEMBEDAHAN CAESAR (BERAT),5,B,SWASTA,INAP,10104700,11772000,13439300
O-6-11-I,O,6,11,I,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (RINGAN),5,B,SWASTA,INAP,4707100,5483800,6260500
O-6-11-II,O,6,11,II,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (SEDANG),5,B,SWASTA,INAP,5335900,6216300,7096700
O-6-11-III,O,6,11,III,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (BERAT),5,B,SWASTA,INAP,6862000,7994200,9126400
O-6-12-I,O,6,12,I,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI &KURET (RINGAN),5,B,SWASTA,INAP,3045700,3548200,4050800
O-6-12-II,O,6,12,II,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI & KURET (SEDANG),5,B,SWASTA,INAP,4049800,4718000,5386200
O-6-12-III,O,6,12,III,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI & KURET (BERAT),5,B,SWASTA,INAP,6595800,7684100,8772400
O-6-13-I,O,6,13,I,PERSALINAN VAGINAL (RINGAN),5,B,SWASTA,INAP,2434200,2835800,3237500
O-6-13-II,O,6,13,II,PERSALINAN VAGINAL (SEDANG),5,B,SWASTA,INAP,3113900,3627700,4141500
O-6-13-III,O,6,13,III,PERSALINAN VAGINAL (BERAT),5,B,SWASTA,INAP,3899500,4542900,5186300
P-8-01-I,P,8,1,I,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (RINGAN),5,B,SWASTA,INAP,60645800,70652400,80658900
P-8-01-II,P,8,1,II,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (SEDANG),5,B,SWASTA,INAP,75040100,87421700,99803300
P-8-01-III,P,8,1,III,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (BERAT),5,B,SWASTA,INAP,88076000,102608500,117141100
P-8-02-I,P,8,2,I,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,94755900,110390600,126025300
P-8-02-II,P,8,2,II,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,108694700,126629400,144564000
P-8-02-III,P,8,2,III,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,124191600,144683200,165174800
P-8-03-I,P,8,3,I,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,13710100,15972300,18234500
P-8-03-II,P,8,3,II,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,19357200,22551100,25745100
P-8-03-III,P,8,3,III,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,27459300,31990100,36520800
P-8-04-I,P,8,4,I,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,40239300,46878800,53518300
P-8-04-II,P,8,4,II,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,51114500,59548400,67982200
P-8-04-III,P,8,4,III,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,73285300,85377400,97469500
P-8-05-I,P,8,5,I,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,21470300,25012900,28555500
P-8-05-II,P,8,5,II,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,33565500,39103800,44642200
P-8-05-III,P,8,5,III,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,44670500,52041100,59411700
P-8-06-I,P,8,6,I,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,12027700,14012200,15996800
P-8-06-II,P,8,6,II,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,23945700,27896700,31847700
P-8-06-III,P,8,6,III,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,32673800,38064900,43456100
P-8-07-I,P,8,7,I,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,10628200,12381800,14135400
P-8-07-II,P,8,7,II,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,21740800,25328000,28915200
P-8-07-III,P,8,7,III,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,32595400,37973700,43351900
P-8-08-I,P,8,8,I,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (RINGAN)",5,B,SWASTA,INAP,4874300,5678500,6482800
P-8-08-II,P,8,8,II,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (SEDANG)",5,B,SWASTA,INAP,6684600,7787500,8890400
P-8-08-III,P,8,8,III,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (BERAT)",5,B,SWASTA,INAP,10823700,12609700,14395600
P-8-11-I,P,8,11,I,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,11425100,13310300,15195400
P-8-11-II,P,8,11,II,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,17359400,20223700,23088000
P-8-11-III,P,8,11,III,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,23448600,27317600,31186600
P-8-12-I,P,8,12,I,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,10792700,12573500,14354300
P-8-12-II,P,8,12,II,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,13079700,15237800,17396000
P-8-12-III,P,8,12,III,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,18374500,21406300,24438000
P-8-13-I,P,8,13,I,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,6118600,7128200,8137800
P-8-13-II,P,8,13,II,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,9545000,11119900,12694900
P-8-13-III,P,8,13,III,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,14828500,17275200,19721900
P-8-14-I,P,8,14,I,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (RINGAN)",5,B,SWASTA,INAP,6617500,7709400,8801300
P-8-14-II,P,8,14,II,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (SEDANG)",5,B,SWASTA,INAP,13385100,15593600,17802200
P-8-14-III,P,8,14,III,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (BERAT)",5,B,SWASTA,INAP,32546200,37916300,43286500
P-8-15-I,P,8,15,I,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (RINGAN)",5,B,SWASTA,INAP,3818000,4448000,5078000
P-8-15-II,P,8,15,II,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (SEDANG)",5,B,SWASTA,INAP,6570100,7654100,8738200
P-8-15-III,P,8,15,III,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (BERAT)",5,B,SWASTA,INAP,7237500,8431700,9625800
P-8-16-I,P,8,16,I,"NEONATAL, BBL > 2499 GR DENGAN KONGENITAL/INFEKSI PERINATAL (RINGAN)",5,B,SWASTA,INAP,3584700,4176200,4767700
P-8-16-II,P,8,16,II,"NEONATAL, BBL > 2499 GR DENGAN KONGENITAL/INFEKSI PERINATAL (SEDANG)",5,B,SWASTA,INAP,5631500,6560700,7489900
P-8-16-III,P,8,16,III,"NEONATAL, BBL > 2499 GR DENGAN KONGENITAL/INFEKSI PERINATAL (BERAT)",5,B,SWASTA,INAP,13016600,15164400,17312100
P-8-17-I,P,8,17,I,"NEONATAL, BBL > 2499 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,4079100,4752100,5425100
P-8-17-II,P,8,17,II,"NEONATAL, BBL > 2499 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,7342400,8553800,9765300
P-8-17-III,P,8,17,III,"NEONATAL, BBL > 2499 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,10331900,12036700,13741500
S-4-10-I,S,4,10,I,KECEDERAAN PADA TEMPAT YANG TAK SPESIFIK ATAU BANYAK TEMPAT (RINGAN),5,B,SWASTA,INAP,3027300,3526800,4026300
S-4-10-II,S,4,10,II,KECEDERAAN PADA TEMPAT YANG TAK SPESIFIK ATAU BANYAK TEMPAT (SEDANG),5,B,SWASTA,INAP,4138400,4821200,5504100
S-4-10-III,S,4,10,III,KECEDERAAN PADA TEMPAT YANG TAK SPESIFIK ATAU BANYAK TEMPAT (BERAT),5,B,SWASTA,INAP,5325300,6204000,7082700
S-4-11-I,S,4,11,I,REAKSI ALLERGI (RINGAN),5,B,SWASTA,INAP,1935100,2254400,2573700
S-4-11-II,S,4,11,II,REAKSI ALLERGI (SEDANG),5,B,SWASTA,INAP,3077700,3585500,4093300
N-4-11-III,N,4,11,III,PERADANGAN GINJAL (BERAT),5,B,SWASTA,INAP,6443900,7507100,8570300
N-4-12-I,N,4,12,I,INFEKSI GINJAL DAN SALURAN URIN (RINGAN),5,B,SWASTA,INAP,2803300,3265800,3728400
N-4-12-II,N,4,12,II,INFEKSI GINJAL DAN SALURAN URIN (SEDANG),5,B,SWASTA,INAP,4927800,5740800,6553900
N-4-12-III,N,4,12,III,INFEKSI GINJAL DAN SALURAN URIN (BERAT),5,B,SWASTA,INAP,5931300,6910000,7888700
N-4-13-I,N,4,13,I,BATU URIN (RINGAN),5,B,SWASTA,INAP,3878300,4518200,5158100
N-4-13-II,N,4,13,II,BATU URIN (SEDANG),5,B,SWASTA,INAP,5059300,5894100,6728800
N-4-13-III,N,4,13,III,BATU URIN (BERAT),5,B,SWASTA,INAP,7992900,9311700,10630500
N-4-14-I,N,4,14,I,"MALFUNGSI, REAKSI ATAU KOMPLIKASI DARI PEMASANGAN ALAT SALURAN URIN, PEMINDAHAN KULIT ATAU PENCAKOKAN (RINGAN)",5,B,SWASTA,INAP,4058000,4727500,5397100
N-4-14-II,N,4,14,II,"MALFUNGSI, REAKSI ATAU KOMPLIKASI DARI PEMASANGAN ALAT SALURAN URIN, PEMINDAHAN KULIT ATAU PENCAKOKAN (SEDANG)",5,B,SWASTA,INAP,7018100,8176100,9334000
N-4-14-III,N,4,14,III,"MALFUNGSI, REAKSI ATAU KOMPLIKASI DARI PEMASANGAN ALAT SALURAN URIN, PEMINDAHAN KULIT ATAU PENCAKOKAN (BERAT)",5,B,SWASTA,INAP,8387200,9771100,11154900
N-4-15-I,N,4,15,I,"GEJALA, TANDA-TANDA PADA GINJAL DAN SALURAN URIN (RINGAN)",5,B,SWASTA,INAP,3467800,4040000,4612200
N-4-15-II,N,4,15,II,"GEJALA, TANDA-TANDA PADA GINJAL DAN SALURAN URIN (SEDANG)",5,B,SWASTA,INAP,4308200,5019000,5729900
N-4-15-III,N,4,15,III,"GEJALA, TANDA-TANDA PADA GINJAL DAN SALURAN URIN (BERAT)",5,B,SWASTA,INAP,4916300,5727500,6538700
N-4-16-I,N,4,16,I,PENYAKIT GINJAL DAN SALURAN URIN LAIN-LAIN (RINGAN),5,B,SWASTA,INAP,4296400,5005300,5714200
N-4-16-II,N,4,16,II,PENYAKIT GINJAL DAN SALURAN URIN LAIN-LAIN (SEDANG),5,B,SWASTA,INAP,5886100,6857400,7828600
N-4-16-III,N,4,16,III,PENYAKIT GINJAL DAN SALURAN URIN LAIN-LAIN (BERAT),5,B,SWASTA,INAP,8077200,9409900,10742600
O-6-10-I,O,6,10,I,OPERASI PEMBEDAHAN CAESAR (RINGAN),5,B,SWASTA,INAP,5566100,6484600,7402900
O-6-10-II,O,6,10,II,OPERASI PEMBEDAHAN CAESAR (SEDANG),5,B,SWASTA,INAP,6033200,7028700,8024100
O-6-10-III,O,6,10,III,OPERASI PEMBEDAHAN CAESAR (BERAT),5,B,SWASTA,INAP,10104700,11772000,13439300
O-6-11-I,O,6,11,I,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (RINGAN),5,B,SWASTA,INAP,4707100,5483800,6260500
O-6-11-II,O,6,11,II,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (SEDANG),5,B,SWASTA,INAP,5335900,6216300,7096700
O-6-11-III,O,6,11,III,PERSALINAN VAGINAL DENGAN STERILISASI &/ DILATASI & KURET (BERAT),5,B,SWASTA,INAP,6862000,7994200,9126400
O-6-12-I,O,6,12,I,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI &KURET (RINGAN),5,B,SWASTA,INAP,3045700,3548200,4050800
O-6-12-II,O,6,12,II,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI & KURET (SEDANG),5,B,SWASTA,INAP,4049800,4718000,5386200
O-6-12-III,O,6,12,III,PERSALINAN VAGINAL DENGAN PROSEDUR SELAIN STERILISASI &/ DILATASI & KURET (BERAT),5,B,SWASTA,INAP,6595800,7684100,8772400
O-6-13-I,O,6,13,I,PERSALINAN VAGINAL (RINGAN),5,B,SWASTA,INAP,2434200,2835800,3237500
O-6-13-II,O,6,13,II,PERSALINAN VAGINAL (SEDANG),5,B,SWASTA,INAP,3113900,3627700,4141500
O-6-13-III,O,6,13,III,PERSALINAN VAGINAL (BERAT),5,B,SWASTA,INAP,3899500,4542900,5186300
P-8-01-I,P,8,1,I,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (RINGAN),5,B,SWASTA,INAP,60645800,70652400,80658900
P-8-01-II,P,8,1,II,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (SEDANG),5,B,SWASTA,INAP,75040100,87421700,99803300
P-8-01-III,P,8,1,III,NEONATAL DENGAN PENCANGKOKAN ORGAN ATAU OKSIGENASI SELAPUT EKSTRAKORPORAL (BERAT),5,B,SWASTA,INAP,88076000,102608500,117141100
P-8-02-I,P,8,2,I,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,94755900,110390600,126025300
P-8-02-II,P,8,2,II,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,108694700,126629400,144564000
P-8-02-III,P,8,2,III,"NEONATAL, BERAT BADAN LAHIR GROUP-1 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,124191600,144683200,165174800
P-8-03-I,P,8,3,I,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,13710100,15972300,18234500
P-8-03-II,P,8,3,II,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,19357200,22551100,25745100
P-8-03-III,P,8,3,III,"NEONATAL, BERAT BADAN LAHIR GROUP-1 TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,27459300,31990100,36520800
P-8-04-I,P,8,4,I,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,40239300,46878800,53518300
P-8-04-II,P,8,4,II,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,51114500,59548400,67982200
P-8-04-III,P,8,4,III,"NEONATAL, BERAT BADAN LAHIR GROUP-2 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,73285300,85377400,97469500
P-8-05-I,P,8,5,I,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,21470300,25012900,28555500
P-8-05-II,P,8,5,II,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,33565500,39103800,44642200
P-8-05-III,P,8,5,III,"NEONATAL, BERAT BADAN LAHIR GROUP-3 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,44670500,52041100,59411700
P-8-06-I,P,8,6,I,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,12027700,14012200,15996800
P-8-06-II,P,8,6,II,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,23945700,27896700,31847700
P-8-06-III,P,8,6,III,"NEONATAL, BERAT BADAN LAHIR GROUP-4 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,32673800,38064900,43456100
P-8-07-I,P,8,7,I,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,10628200,12381800,14135400
P-8-07-II,P,8,7,II,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,21740800,25328000,28915200
P-8-07-III,P,8,7,III,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,32595400,37973700,43351900
P-8-08-I,P,8,8,I,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (RINGAN)",5,B,SWASTA,INAP,4874300,5678500,6482800
P-8-08-II,P,8,8,II,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (SEDANG)",5,B,SWASTA,INAP,6684600,7787500,8890400
P-8-08-III,P,8,8,III,"NEONATAL, BERAT BADAN LAHIR GROUP-5 DENGAN SINDROMA DISTRES PERNAFASAN (BERAT)",5,B,SWASTA,INAP,10823700,12609700,14395600
P-8-11-I,P,8,11,I,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,11425100,13310300,15195400
P-8-11-II,P,8,11,II,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,17359400,20223700,23088000
P-8-11-III,P,8,11,III,"NEONATAL, BBL 1000 - 1499 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,23448600,27317600,31186600
P-8-12-I,P,8,12,I,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,10792700,12573500,14354300
P-8-12-II,P,8,12,II,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,13079700,15237800,17396000
P-8-12-III,P,8,12,III,"NEONATAL, BBL 1500 - 1999 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,18374500,21406300,24438000
P-8-13-I,P,8,13,I,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (RINGAN)",5,B,SWASTA,INAP,6118600,7128200,8137800
P-8-13-II,P,8,13,II,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (SEDANG)",5,B,SWASTA,INAP,9545000,11119900,12694900
P-8-13-III,P,8,13,III,"NEONATAL, BBL 2000 - 2499 GR TANPA PROSEDUR MAYOR (BERAT)",5,B,SWASTA,INAP,14828500,17275200,19721900
P-8-14-I,P,8,14,I,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (RINGAN)",5,B,SWASTA,INAP,6617500,7709400,8801300
P-8-14-II,P,8,14,II,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (SEDANG)",5,B,SWASTA,INAP,13385100,15593600,17802200
P-8-14-III,P,8,14,III,"NEONATAL, BBL > 2499 GR DENGAN ANOMALI MAYOR ATAU KONDISI HEREDITER (BERAT)",5,B,SWASTA,INAP,32546200,37916300,43286500
P-8-15-I,P,8,15,I,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (RINGAN)",5,B,SWASTA,INAP,3818000,4448000,5078000
P-8-15-II,P,8,15,II,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (SEDANG)",5,B,SWASTA,INAP,6570100,7654100,8738200
P-8-15-III,P,8,15,III,"NEONATAL, BBL > 2499 GR DENGAN SINDROMA ASPIRASI (BERAT)",5,B,SWASTA,INAP,7237500,8431700,9625800
P-8-16-I,P,8,16,I,"NEONATAL, BBL > 2499 GR DENGAN KONGENITAL/INFEKSI PERINATAL (RINGAN)",5,B,SWASTA,INAP,3584700,4176200,4767700
P-8-16-II,P,8,16,II,"NEONATAL, BBL > 2499 GR DENGAN KONGENITAL/INFEKSI PERINATAL (SEDANG)",5,B,SWASTA,INAP,5631500,6560700,7489900
